"ID";"PE_certificate__annual";"PE_certificate__clicked";"PE_certificate__select";"PE_certificate__selected";"PE_co2_final__certificate";"PE_co2_final__diet";"PE_co2_final__house";"PE_co2_final__mobility";"PE_co2_initial__diet";"PE_co2_initial__house";"PE_co2_initial__mobility";"PE_co2_reference__bike";"PE_co2_reference__car";"PE_co2_reference__diet";"PE_co2_reference__ebike";"PE_co2_reference__house";"PE_co2_reference__long_flights";"PE_co2_reference__medium_flights";"PE_co2_reference__pt";"PE_co2_reference__short_flights";"PE_compensate_car__select";"PE_compensate_car__visible";"PE_compensate_car_by_bike__select";"PE_compensate_car_by_bike__visible";"PE_compensate_car_by_ebike__investment";"PE_compensate_car_by_ebike__select";"PE_compensate_car_by_ebike__visible";"PE_compensate_car_by_pt_long__annual";"PE_compensate_car_by_pt_long__select";"PE_compensate_car_by_pt_long__visible";"PE_compensate_car_by_pt_short__annual";"PE_compensate_car_by_pt_short__select";"PE_compensate_car_by_pt_short__visible";"PE_compensate_reduce_car__reduction";"PE_diet__clicked";"PE_diet__reduction";"PE_diet__select";"PE_diet__selected";"PE_final";"PE_heat_pump__annual";"PE_heat_pump__clicked";"PE_heat_pump__investment";"PE_heat_pump__reduction";"PE_heat_pump__selected";"PE_heat_pump__visible";"PE_initial";"PE_insulate_facade__annual";"PE_insulate_facade__clicked";"PE_insulate_facade__investment";"PE_insulate_facade__reduction";"PE_insulate_facade__selected";"PE_insulate_facade__visible";"PE_insulate_roof__annual";"PE_insulate_roof__clicked";"PE_insulate_roof__investment";"PE_insulate_roof__reduction";"PE_insulate_roof__selected";"PE_insulate_roof__visible";"PE_pt_pass__annual";"PE_pt_pass__clicked";"PE_pt_pass__select";"PE_pt_pass__selected";"PE_reduce_car__annual";"PE_reduce_car__clicked";"PE_reduce_car__reduction";"PE_reduce_car__select";"PE_reduce_car__selected";"PE_reduce_car__visible";"PE_reduce_long_flights__annual";"PE_reduce_long_flights__clicked";"PE_reduce_long_flights__reduction";"PE_reduce_long_flights__select";"PE_reduce_long_flights__selected";"PE_reduce_long_flights__visible";"PE_reduce_medium_flights__annual";"PE_reduce_medium_flights__clicked";"PE_reduce_medium_flights__reduction";"PE_reduce_medium_flights__select";"PE_reduce_medium_flights__selected";"PE_reduce_medium_flights__visible";"PE_reduce_short_flights__annual";"PE_reduce_short_flights__clicked";"PE_reduce_short_flights__reduction";"PE_reduce_short_flights__select";"PE_reduce_short_flights__selected";"PE_reduce_short_flights__visible";"PE_reduce_temperature__annual";"PE_reduce_temperature__clicked";"PE_reduce_temperature__reduction";"PE_reduce_temperature__select";"PE_reduce_temperature__selected";"PE_reference__car_value";"PE_reference__certificate";"PE_reference__diet";"PE_reference__has_bike";"PE_reference__has_ebike";"PE_reference__heating_type";"PE_reference__hh_members";"PE_reference__house_size";"PE_reference__house_standard";"PE_reference__house_type";"PE_reference__km_bike";"PE_reference__km_car";"PE_reference__km_ebike";"PE_reference__km_pt";"PE_reference__long_flights";"PE_reference__medium_flights";"PE_reference__pt_pass";"PE_reference__replace_car";"PE_reference__short_flights";"PE_replace_car__annual";"PE_replace_car__clicked";"PE_replace_car__investment";"PE_replace_car__reduction";"PE_replace_car__select";"PE_replace_car__selected";"PE_replace_car__visible";"PE_replace_windows__annual";"PE_replace_windows__clicked";"PE_replace_windows__investment";"PE_replace_windows__reduction";"PE_replace_windows__selected";"PE_replace_windows__visible";"PE_sell_car__annual";"PE_sell_car__clicked";"PE_sell_car__investment";"PE_sell_car__reduction";"PE_sell_car__selected";"PE_sell_car__visible";"PE_solar_panels__annual";"PE_solar_panels__clicked";"PE_solar_panels__investment";"PE_solar_panels__reduction";"PE_solar_panels__selected";"PE_solar_panels__visible";"PE_sum__annual";"PE_sum__investment";"PE_target";"PE_target__not_compensated";"PE_target__reached";"PE_target__remaining_costs";"PE_ventilation__annual";"PE_ventilation__clicked";"PE_ventilation__investment";"PE_ventilation__reduction";"PE_ventilation__selected";"PE_ventilation__visible"
4586;80;TRUE;1000;TRUE;1000;1380;11448;0;1495;12720;4700;0;4700;1495;0;12720;0;0;0;0;1;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;TRUE;-115;"vegetarian";TRUE;11828;0;FALSE;0;0;FALSE;FALSE;18915;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;"half-fare";TRUE;0;TRUE;0;1;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-100.8;TRUE;-1272;2;TRUE;16000;80;"flexitarian";FALSE;FALSE;NA;3;80;"renovated";"flat";0;20000;0;0;0;0;"half-fare";"petrol-small";0;0;FALSE;0;0;"petrol-small";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-6783;TRUE;-16000;-4700;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-6803.8;-16000;13240.5;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
4587;0;FALSE;0;FALSE;0;1837;35775;2491.6;1837;35775;2491.6;0;2450;1837;0;35775;0;0;41.6;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;40103.6;0;FALSE;0;0;FALSE;FALSE;40103.6;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"half-fare";FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;0;20;"omnivore";FALSE;FALSE;"oil";2;90;"old";"flat";0;10000;0;10;0;0;"half-fare";"petrol-medium";0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;0;28072.5;12003.6;FALSE;370;0;FALSE;0;0;FALSE;FALSE
4588;0;FALSE;0;FALSE;0;1837;3840;2970.7;1837;4266.7;4053.1;1.3;4050;1837;1.8;4266.7;0;0;0;0;0.2;TRUE;0.1;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;132.6;FALSE;0;"omnivore";FALSE;8647.7;0;FALSE;0;0;FALSE;FALSE;10156.8;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;-543.9;TRUE;-1215;0.3;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-70;TRUE;-426.7;2;TRUE;0;30;"omnivore";TRUE;TRUE;"heat-pump";4;250;"new";"semi-detached";15;15000;10;0;0;0;NA;"petrol-large";0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;-613.9;0;7109.7;1547.7;FALSE;47;0;FALSE;0;0;FALSE;TRUE
4591;0;FALSE;0;FALSE;0;1495;4864;7350;1495;4864;7350;0;7350;1495;0;4864;0;0;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"flexitarian";FALSE;13709;0;FALSE;0;0;FALSE;FALSE;13709;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;"half-fare";FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;32000;100;"flexitarian";FALSE;FALSE;"heat-pump";2;190;"renovated";"detached";0;30000;0;0;0;0;"half-fare";"diesel-medium";0;0;FALSE;0;0;"diesel-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;0;9596.3;4109;FALSE;464;0;FALSE;0;0;FALSE;TRUE
4592;0;FALSE;0;FALSE;0;1837;5120;226087;1837;5120;226087;0;3675;1837;0;5120;70000;1e+05;2912;49500;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;233044;0;FALSE;0;0;FALSE;FALSE;233044;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"half-fare";FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;30000;110;"omnivore";FALSE;FALSE;"electric";4;100;"new";"flat";0;15000;0;700;10;50;"half-fare";"petrol-medium";99;0;FALSE;0;0;"petrol-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;0;163130.8;69944;FALSE;114945;0;FALSE;0;0;FALSE;FALSE
4594;0;FALSE;0;FALSE;0;1495;4919.5;2986;1495;27825;2986;4.4;2940;1495;0;27825;0;0;41.6;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"flexitarian";FALSE;9400.5;-313.5;TRUE;35000;-9549.5;TRUE;TRUE;32306;0;FALSE;0;0;FALSE;TRUE;-191.8;TRUE;70000;-5843.2;TRUE;TRUE;0;FALSE;NA;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;0;140;"flexitarian";TRUE;FALSE;"oil";2;140;"renovated";"detached";50;12000;0;10;0;0;NA;"petrol-medium";0;0;FALSE;0;0;NA;FALSE;FALSE;-137;TRUE;16800;-4173.8;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-109.6;TRUE;21000;-3339;TRUE;TRUE;-752;142800;22614.2;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
4595;180;TRUE;1000;TRUE;1000;1495;1751;2245.3;1495;2560;2377.3;1.3;1960;1495;0;2560;0;0;416;0;0;TRUE;0;TRUE;0;0;TRUE;106.1;0.1;TRUE;0;0;TRUE;64;TRUE;0;"flexitarian";FALSE;4491.4;0;FALSE;0;0;FALSE;FALSE;6432.3;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"region-and-half-fare";FALSE;-86.9;TRUE;-196;0.1;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-31.9;TRUE;-194.6;2;TRUE;0;180;"flexitarian";TRUE;FALSE;"heat-pump";4;150;"new";"detached";15;8000;0;100;0;0;"region-and-half-fare";"petrol-medium";0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-50.4;TRUE;21000;-307.2;TRUE;TRUE;66.5;39000;4502.6;0;TRUE;0;-50.4;TRUE;18000;-307.2;TRUE;TRUE
4597;104;TRUE;2000;TRUE;2000;1495;3686.4;2008.8;1837;4096;2743.8;8.8;735;1837;0;4096;0;2000;0;0;1;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;TRUE;-342;"flexitarian";TRUE;5190.2;0;FALSE;0;0;FALSE;FALSE;8676.8;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;"half-fare";FALSE;0;TRUE;0;1;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-67.2;TRUE;-409.6;2;TRUE;2000;50;"omnivore";TRUE;FALSE;"heat-pump";4;160;"renovated";"detached";100;3000;0;0;0;1;"half-fare";"petrol-medium";0;0;FALSE;0;0;"bev-large";FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;-3243.9;TRUE;-2000;-735;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-3207.1;-2000;6073.8;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
4598;120;TRUE;1000;TRUE;1000;1495;3604.5;8842;1837;4096;13767;8.8;3675;1837;0;4096;0;10000;83.2;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;TRUE;-342;"flexitarian";TRUE;12941.5;0;FALSE;0;0;FALSE;FALSE;19700;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;"region-and-half-fare";FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-400;TRUE;-2000;1;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;0;0;FALSE;10000;120;"omnivore";TRUE;FALSE;"heat-pump";3;160;"renovated";"detached";100;15000;0;20;0;5;"half-fare";"petrol-medium";0;2110.9;TRUE;23000;-2925;"bev-medium";TRUE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;1750.3;41000;13790;0;TRUE;0;-80.6;TRUE;18000;-491.5;TRUE;TRUE
4599;0;FALSE;0;FALSE;0;1495;1280;539;1495;1280;2123;0.1;2115;1495;8;1280;0;0;0;0;0;TRUE;0;TRUE;0;0;TRUE;704;0.3;TRUE;0;0;TRUE;216;FALSE;0;"flexitarian";FALSE;3314;0;FALSE;0;0;FALSE;FALSE;4898;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;-112.8;TRUE;-135;0.3;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;2000;80;"flexitarian";TRUE;TRUE;"heat-pump";1;75;"new";"flat";1;9000;45;0;0;0;NA;"petrol-small";0;4171.1;TRUE;35000;-1665;"bev-small";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;4762.2;35000;3428.6;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
4600;0;FALSE;0;FALSE;0;1495;2027.5;9813.8;1495;9216;17695.8;6.2;2940;1495;0;9216;14000;0;249.6;500;0.3;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"flexitarian";FALSE;13336.3;0;FALSE;0;0;FALSE;FALSE;28406.8;-453.6;TRUE;68750;-2764.8;TRUE;TRUE;-317.5;TRUE;70000;-1935.4;TRUE;TRUE;0;TRUE;"half-fare";TRUE;-391.1;TRUE;-882;0.3;TRUE;TRUE;-1200;TRUE;-7000;1;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;1;FALSE;0;20;"flexitarian";TRUE;FALSE;"heat-pump";4;180;"old";"detached";70;12000;0;60;2;0;"half-fare";"petrol-medium";1;0;FALSE;0;0;NA;FALSE;FALSE;-226.8;TRUE;16800;-1382.4;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-181.4;TRUE;21000;-1105.9;TRUE;TRUE;-2770.4;176550;19884.8;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
4601;0;FALSE;0;FALSE;0;1837;9676.8;2977.9;1837;10752;3282.7;0.3;2700;1837;0;10752;0;0;582.4;0;0;TRUE;0;TRUE;3000;0.1;TRUE;0;0;TRUE;0;0.2;TRUE;505.2;FALSE;0;"omnivore";FALSE;14491.7;0;FALSE;0;0;FALSE;FALSE;15871.7;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;3680;TRUE;"season";TRUE;-396.6;TRUE;-810;0.3;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-176.4;TRUE;-1075.2;2;TRUE;28000;130;"omnivore";TRUE;FALSE;"electric";4;140;"renovated";"flat";3;15000;0;140;0;0;"half-fare";"phev-medium";0;0;FALSE;0;0;"phev-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;3107;3000;11110.2;3391.7;FALSE;484;0;FALSE;0;0;FALSE;FALSE
4602;0;FALSE;0;FALSE;0;1495;2490.4;3660.7;1495;4096;5940.7;5.3;1800;1495;10.6;4096;0;4000;124.8;0;0.1;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;132;0.1;TRUE;80;TRUE;0;"flexitarian";FALSE;7646.1;0;FALSE;0;0;FALSE;FALSE;11531.7;0;FALSE;0;0;FALSE;TRUE;-141.1;TRUE;35000;-860.2;TRUE;TRUE;0;TRUE;"half-fare";TRUE;-176.3;TRUE;-360;0.2;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-400;TRUE;-2000;1;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-21.5;TRUE;-131.1;1;TRUE;16000;40;"flexitarian";TRUE;TRUE;"heat-pump";4;160;"renovated";"semi-detached";60;10000;60;30;0;2;"half-fare";"phev-medium";0;0;FALSE;0;0;"phev-medium";FALSE;TRUE;-100.8;TRUE;12000;-614.4;TRUE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-707.7;47000;8072.2;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
4603;0;FALSE;0;FALSE;0;1837;17490;37.4;1837;17490;37.4;0;0;1837;0;17490;0;0;37.4;0;0;FALSE;0;FALSE;0;0;FALSE;0;0;FALSE;0;0;FALSE;0;FALSE;0;"omnivore";FALSE;19364.4;0;FALSE;0;0;FALSE;FALSE;19364.4;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"region-and-half-fare";FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;0;190;"omnivore";FALSE;FALSE;"oil";1;44;"old";"flat";0;0;0;9;0;0;"region-and-half-fare";NA;0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;0;13555.1;5764.4;FALSE;1320;0;FALSE;0;0;FALSE;FALSE
4606;0;FALSE;0;FALSE;0;1495;29764.8;2351.3;1495;57240;3291.3;0;1140;1495;26.5;57240;0;2000;124.8;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"flexitarian";FALSE;33611.1;0;FALSE;0;0;FALSE;TRUE;62026.3;0;FALSE;0;0;FALSE;TRUE;-394.6;TRUE;70000;-12020.4;TRUE;TRUE;0;FALSE;"half-fare";FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;30000;100;"flexitarian";FALSE;TRUE;"oil";4;144;"old";"detached";0;4000;150;30;0;1;"half-fare";"diesel-large";0;134;TRUE;3000;-940;"bev-medium";TRUE;TRUE;-281.9;TRUE;16800;-8586;TRUE;TRUE;0;FALSE;0;0;FALSE;TRUE;-225.5;TRUE;21000;-6868.8;TRUE;TRUE;-768;110800;43418.4;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
4607;20.8;TRUE;2000;TRUE;2000;1495;4053.3;11692;1495;4266.7;16912;8.8;2820;1495;0;4266.7;7000;6000;83.2;1000;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;TRUE;0;"flexitarian";FALSE;15240.4;0;FALSE;0;0;FALSE;FALSE;22673.7;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"half-fare";FALSE;0;FALSE;0;0;FALSE;TRUE;0;TRUE;0;0;FALSE;TRUE;-400;TRUE;-2000;1;TRUE;TRUE;-400;TRUE;-1000;2;TRUE;TRUE;-35;TRUE;-213.3;1;TRUE;22000;10;"flexitarian";TRUE;FALSE;"heat-pump";5;250;"new";"detached";100;12000;0;20;1;3;"half-fare";"petrol-small";2;807.3;TRUE;11000;-2220;"bev-medium";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;-6.9;11000;15871.6;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
4608;0;FALSE;0;FALSE;0;1124;37563.8;249.6;1380;41737.5;249.6;0;0;1380;0;41737.5;0;0;249.6;0;0;FALSE;0;FALSE;0;0;FALSE;0;0;FALSE;0;0;FALSE;0;TRUE;-256;"vegan";TRUE;38937.3;0;FALSE;0;0;FALSE;FALSE;43367.1;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;"region-and-half-fare";TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-137;TRUE;-4173.8;2;TRUE;0;160;"vegetarian";FALSE;FALSE;"oil";2;105;"old";"flat";0;0;0;60;0;0;"region-and-half-fare";NA;0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-137;0;30357;8537.4;FALSE;1836;0;FALSE;0;0;FALSE;FALSE
4612;0;FALSE;1000;FALSE;0;1837;6646.2;4207.8;1837;31800;13282.8;0.9;235;1837;5.3;31800;7000;6000;41.6;0;0.1;TRUE;0.1;TRUE;0;0.1;TRUE;0;0.1;TRUE;0;0.1;TRUE;42.5;FALSE;0;"omnivore";FALSE;12691;0;FALSE;0;0;FALSE;FALSE;46919.8;-756;TRUE;68750;-9540;TRUE;TRUE;-529.2;TRUE;70000;-6678;TRUE;TRUE;3680;TRUE;"season";TRUE;-49.7;TRUE;-117.5;0.5;TRUE;TRUE;-1200;TRUE;-7000;1;TRUE;TRUE;-400;TRUE;-2000;1;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-27.7;TRUE;-349.8;1;TRUE;0;40;"omnivore";TRUE;TRUE;NA;4;200;"renovated";"detached";10;1000;30;10;1;3;"half-fare";"petrol-small";0;0;FALSE;0;0;NA;FALSE;FALSE;-378;TRUE;16800;-4770;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;37;173550;32843.9;0;TRUE;0;-302.4;TRUE;18000;-3816;TRUE;TRUE
4613;0;FALSE;0;FALSE;0;1837;11925;6280;1837;11925;6280;0;3780;1837;0;11925;0;2000;0;500;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;TRUE;0;"omnivore";FALSE;20042;0;FALSE;0;0;FALSE;FALSE;20042;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;NA;TRUE;0;TRUE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;0;0;FALSE;TRUE;0;TRUE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;30000;130;"omnivore";FALSE;FALSE;NA;1;75;"renovated";"flat";0;14000;0;0;0;1;NA;"petrol-large";1;0;FALSE;0;0;"petrol-large";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;0;14029.4;6042;FALSE;957;0;FALSE;0;0;FALSE;FALSE
4615;0;FALSE;0;FALSE;0;1837;10136.2;2351.8;1837;29812.5;2851.8;0;2350;1837;1.8;29812.5;0;0;0;500;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;14325;-646;TRUE;35000;-19676.2;TRUE;TRUE;34501.3;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;"half-fare";FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-200;TRUE;-500;1;TRUE;TRUE;0;FALSE;0;0;FALSE;4000;70;"omnivore";FALSE;TRUE;"oil";3;150;"renovated";"semi-detached";0;10000;10;0;0;0;"half-fare";"petrol-small";1;0;FALSE;0;0;"petrol-small";FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;-846;35000;24150.9;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
4619;0;FALSE;0;FALSE;0;1495;1621.3;1896.3;1837;1706.7;5571.3;0;2350;1837;13.3;1706.7;0;2000;208;1000;0.5;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;TRUE;-342;"flexitarian";TRUE;5012.6;0;FALSE;0;0;FALSE;FALSE;9114.9;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;"half-fare";TRUE;-497.2;TRUE;-1175;0.5;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-400;TRUE;-2000;1;TRUE;TRUE;-200;TRUE;-500;1;TRUE;TRUE;-14;TRUE;-85.3;1;TRUE;6000;100;"omnivore";FALSE;TRUE;"heat-pump";2;100;"new";"flat";0;10000;75;50;0;1;"half-fare";"petrol-small";2;0;FALSE;0;0;"petrol-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-1111.2;0;6380.4;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
4621;0;FALSE;0;FALSE;0;1495;39150;1818;1495;43500;3854.4;4.4;2850;1495;0;43500;0;0;0;1000;0;TRUE;0;TRUE;3000;0.2;TRUE;0;0;TRUE;261.4;0.2;TRUE;513.6;FALSE;0;"flexitarian";FALSE;42463;0;FALSE;0;0;FALSE;FALSE;48849.4;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"half-fare";FALSE;-167.2;TRUE;-200;0.4;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;-175.9;TRUE;-4350;2;TRUE;36000;180;"flexitarian";TRUE;FALSE;"gas";3;145;"old";"flat";50;10000;0;0;0;0;"half-fare";"diesel-large";2;-556.9;TRUE;1000;-2350;"bev-small";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-638.6;4000;34194.6;8263;FALSE;1978;0;FALSE;0;0;FALSE;FALSE
